STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
13,299,950600,13299950600,9506,Census Tract 9506,G5020,S,17239397,235857,+31.2156711,-082.3135877
13,299,950500,13299950500,9505,Census Tract 9505,G5020,S,13138371,186069,+31.2425112,-082.3415614
13,299,950700,13299950700,9507,Census Tract 9507,G5020,S,1946606,0,+31.2050445,-082.3526059
13,057,091001,13057091001,910.01,Census Tract 910.01,G5020,S,8892369,57431,+34.1031593,-084.5226509
13,269,950301,13269950301,9503.01,Census Tract 9503.01,G5020,S,393280157,1792585,+32.4858923,-084.3278467
13,269,950302,13269950302,9503.02,Census Tract 9503.02,G5020,S,168446110,893542,+32.5132619,-084.2187823
13,073,030106,13073030106,301.06,Census Tract 301.06,G5020,S,4848827,38607,+33.5224312,-082.0810602
13,073,030105,13073030105,301.05,Census Tract 301.05,G5020,S,5690088,0,+33.5368381,-082.1004489
13,073,030307,13073030307,303.07,Census Tract 303.07,G5020,S,11567871,80648,+33.5366381,-082.1594562
13,073,030308,13073030308,303.08,Census Tract 303.08,G5020,S,21333433,1244422,+33.5923118,-082.1661858
13,073,030503,13073030503,305.03,Census Tract 305.03,G5020,S,96622847,75554,+33.4296875,-082.2771957
13,073,030505,13073030505,305.05,Census Tract 305.05,G5020,S,20050041,35417,+33.4752400,-082.1861728
13,073,030401,13073030401,304.01,Census Tract 304.01,G5020,S,147329826,39564694,+33.6498445,-082.2977603
13,073,030504,13073030504,305.04,Census Tract 305.04,G5020,S,57217341,32405,+33.4510882,-082.3301081
13,139,000800,13139000800,8,Census Tract 8,G5020,S,4770581,24872,+34.2987837,-083.8079663
13,073,030306,13073030306,303.06,Census Tract 303.06,G5020,S,9717248,0,+33.5147963,-082.1765996
13,021,010200,13021010200,102,Census Tract 102,G5020,S,1472467,0,+32.8452540,-083.6577105
13,021,010500,13021010500,105,Census Tract 105,G5020,S,1359845,0,+32.8259281,-083.6505564
13,021,011701,13021011701,117.01,Census Tract 117.01,G5020,S,4238296,57655,+32.8727164,-083.5959332
13,021,010100,13021010100,101,Census Tract 101,G5020,S,1369440,0,+32.8465487,-083.6454904
13,021,013502,13021013502,135.02,Census Tract 135.02,G5020,S,56612211,870396,+32.7068119,-083.6315448
13,021,012400,13021012400,124,Census Tract 124,G5020,S,4452557,12213,+32.8384200,-083.6940133
13,021,012500,13021012500,125,Census Tract 125,G5020,S,3378309,9302,+32.8187367,-083.6826390
13,021,012700,13021012700,127,Census Tract 127,G5020,S,1927365,0,+32.8102528,-083.6504330
13,021,012800,13021012800,128,Census Tract 128,G5020,S,2069062,0,+32.7977216,-083.6533026
13,021,012900,13021012900,129,Census Tract 129,G5020,S,2060809,0,+32.7873210,-083.6574695
13,021,013102,13021013102,131.02,Census Tract 131.02,G5020,S,5089477,4236,+32.7941834,-083.6900122
13,021,013202,13021013202,132.02,Census Tract 132.02,G5020,S,4782031,17928,+32.8067378,-083.7033874
13,021,011100,13021011100,111,Census Tract 111,G5020,S,3780892,0,+32.8593327,-083.6052089
13,021,013302,13021013302,133.02,Census Tract 133.02,G5020,S,31057342,157096,+32.8311998,-083.5255288
13,239,960300,13239960300,9603,Census Tract 9603,G5020,S,391703076,24158295,+31.8629381,-085.0047978
13,119,890101,13119890101,8901.01,Census Tract 8901.01,G5020,S,62186267,494024,+34.4132784,-083.1275890
13,301,970500,13301970500,9705,Census Tract 9705,G5020,S,512520212,3818642,+33.4288007,-082.7208348
13,125,010100,13125010100,101,Census Tract 101,G5020,S,372299245,1832723,+33.2274908,-082.6069126
13,029,920308,13029920308,9203.08,Census Tract 9203.08,G5020,S,78454466,4205511,+31.8651896,-081.3011270
13,029,920103,13029920103,9201.03,Census Tract 9201.03,G5020,S,182383828,575745,+32.1427025,-081.6357205
13,029,920307,13029920307,9203.07,Census Tract 9203.07,G5020,S,154548567,28523738,+31.8222650,-081.2150254
13,029,920104,13029920104,9201.04,Census Tract 9201.04,G5020,S,51496643,506729,+32.1071063,-081.4632251
13,061,960300,13061960300,9603,Census Tract 9603,G5020,S,506093894,56546964,+31.6198309,-084.9925826
13,145,120401,13145120401,1204.01,Census Tract 1204.01,G5020,S,121812660,658511,+32.6399775,-084.8931753
13,141,480400,13141480400,4804,Census Tract 4804,G5020,S,784373849,6130579,+33.3096030,-082.9476794
13,033,950200,13033950200,9502,Census Tract 9502,G5020,S,238639721,1557406,+33.2038865,-082.1753519
13,033,950400,13033950400,9504,Census Tract 9504,G5020,S,227044938,1353649,+33.0807356,-082.1003726
13,033,950700,13033950700,9507,Census Tract 9507,G5020,S,426847599,5234507,+33.0303641,-081.7296155
13,033,950500,13033950500,9505,Census Tract 9505,G5020,S,371195009,2217746,+33.0126673,-081.9713799
13,077,170502,13077170502,1705.02,Census Tract 1705.02,G5020,S,79167064,713121,+33.2594519,-084.6107368
13,021,010400,13021010400,104,Census Tract 104,G5020,S,2178051,0,+32.8260135,-083.6645028
13,013,180205,13013180205,1802.05,Census Tract 1802.05,G5020,S,10936267,134120,+33.9896846,-083.7449601
13,097,080201,13097080201,802.01,Census Tract 802.01,G5020,S,19002233,36208,+33.7829833,-084.6962651
13,021,012600,13021012600,126,Census Tract 126,G5020,S,6855524,37119,+32.8050318,-083.6711251
13,315,960100,13315960100,9601,Census Tract 9601,G5020,S,301956943,5527193,+31.9531876,-083.3164444
13,153,020400,13153020400,204,Census Tract 204,G5020,S,3968745,0,+32.6246274,-083.6110838
13,153,021300,13153021300,213,Census Tract 213,G5020,S,79489243,490923,+32.4519598,-083.7811319
13,221,960100,13221960100,9601,Census Tract 9601,G5020,S,313356702,2563651,+33.9510467,-082.9537477
13,095,000400,13095000400,4,Census Tract 4,G5020,S,7270228,136880,+31.6148622,-084.2003294
13,095,000600,13095000600,6,Census Tract 6,G5020,S,3442098,29651,+31.5989783,-084.1872372
13,095,000700,13095000700,7,Census Tract 7,G5020,S,1995414,0,+31.5969739,-084.1698550
13,071,970500,13071970500,9705,Census Tract 9705,G5020,S,220138250,3107633,+31.1499751,-083.5977063
13,071,970200,13071970200,9702,Census Tract 9702,G5020,S,176687355,2771376,+31.2910810,-083.9045980
13,089,021819,13089021819,218.19,Census Tract 218.19,G5020,S,4961741,43019,+33.8536929,-084.2381450
13,089,023325,13089023325,233.25,Census Tract 233.25,G5020,S,3623966,602560,+33.7861911,-084.0859872
13,089,021816,13089021816,218.16,Census Tract 218.16,G5020,S,1520767,4256,+33.8880344,-084.2286066
13,089,023328,13089023328,233.28,Census Tract 233.28,G5020,S,2529237,23557,+33.7249081,-084.1290251
13,089,021103,13089021103,211.03,Census Tract 211.03,G5020,S,2410441,16674,+33.8746131,-084.3392672
13,089,023432,13089023432,234.32,Census Tract 234.32,G5020,S,9774850,267653,+33.6484010,-084.1639307
13,089,023436,13089023436,234.36,Census Tract 234.36,G5020,S,3119090,37104,+33.6611775,-084.2376003
13,089,023219,13089023219,232.19,Census Tract 232.19,G5020,S,2864373,25375,+33.7772545,-084.2166645
13,089,023447,13089023447,234.47,Census Tract 234.47,G5020,S,2966864,3222,+33.6880970,-084.2184847
13,089,023435,13089023435,234.35,Census Tract 234.35,G5020,S,3795491,79965,+33.6832037,-084.1066345
13,089,023221,13089023221,232.21,Census Tract 232.21,G5020,S,2348356,16934,+33.7739008,-084.1835484
13,089,021607,13089021607,216.07,Census Tract 216.07,G5020,S,1210620,0,+33.8343515,-084.3241817
13,089,023217,13089023217,232.17,Census Tract 232.17,G5020,S,3008975,23951,+33.7529201,-084.1779602
13,089,021823,13089021823,218.23,Census Tract 218.23,G5020,S,9078875,13262,+33.8517831,-084.1888768
13,089,023331,13089023331,233.31,Census Tract 233.31,G5020,S,3067576,0,+33.7376030,-084.1524149
13,089,022016,13089022016,220.16,Census Tract 220.16,G5020,S,2088516,1543,+33.8087834,-084.2098177
13,089,021914,13089021914,219.14,Census Tract 219.14,G5020,S,5335425,131266,+33.8002075,-084.1601884
13,089,023320,13089023320,233.20,Census Tract 233.20,G5020,S,3062173,13312,+33.7089509,-084.1240714
13,089,023317,13089023317,233.17,Census Tract 233.17,G5020,S,11671312,106382,+33.7165568,-084.0804965
13,089,021219,13089021219,212.19,Census Tract 212.19,G5020,S,4635637,84415,+33.9103275,-084.3349253
13,089,023440,13089023440,234.40,Census Tract 234.40,G5020,S,10042421,41915,+33.6937984,-084.0918343
13,089,023326,13089023326,233.26,Census Tract 233.26,G5020,S,1667079,96257,+33.7709552,-084.0933743
13,089,023329,13089023329,233.29,Census Tract 233.29,G5020,S,6362662,232328,+33.7596752,-084.1389008
13,089,023323,13089023323,233.23,Census Tract 233.23,G5020,S,3793232,18307,+33.7761737,-084.1348291
13,089,023322,13089023322,233.22,Census Tract 233.22,G5020,S,1615140,0,+33.7811988,-084.1545105
13,089,023330,13089023330,233.30,Census Tract 233.30,G5020,S,5714756,36401,+33.7477125,-084.1152574
13,089,023438,13089023438,234.38,Census Tract 234.38,G5020,S,3360326,100422,+33.6789661,-084.2602646
13,089,023327,13089023327,233.27,Census Tract 233.27,G5020,S,2629091,7442,+33.7251636,-084.1532256
13,095,000800,13095000800,8,Census Tract 8,G5020,S,1760997,53915,+31.5853572,-084.1575344
13,095,000900,13095000900,9,Census Tract 9,G5020,S,2115521,1219,+31.5847415,-084.1770157
13,095,001100,13095001100,11,Census Tract 11,G5020,S,9467820,57100,+31.5556863,-084.1966039
13,103,030301,13103030301,303.01,Census Tract 303.01,G5020,S,71670633,0,+32.2446252,-081.2829075
13,103,030100,13103030100,301,Census Tract 301,G5020,S,427388688,3144537,+32.4821620,-081.4060620
13,033,950900,13033950900,9509,Census Tract 9509,G5020,S,472681806,5381826,+32.9603348,-082.2051273
13,107,970300,13107970300,9703,Census Tract 9703,G5020,S,148945673,1558157,+32.6611326,-082.3082654
13,107,970200,13107970200,9702,Census Tract 9702,G5020,S,400350511,4248678,+32.7456516,-082.2509755
13,107,970500,13107970500,9705,Census Tract 9705,G5020,S,198838233,2463115,+32.5596567,-082.5079789
13,057,091006,13057091006,910.06,Census Tract 910.06,G5020,S,4847514,5491,+34.1242244,-084.5706790
13,057,091101,13057091101,911.01,Census Tract 911.01,G5020,S,13900077,4498529,+34.1482561,-084.6043979
13,147,960300,13147960300,9603,Census Tract 9603,G5020,S,94795378,577850,+34.2805056,-083.0588692
13,147,960200,13147960200,9602,Census Tract 9602,G5020,S,120852028,5356222,+34.4121775,-083.0494608
13,149,970100,13149970100,9701,Census Tract 9701,G5020,S,229896542,5358730,+33.2638065,-085.0158730
13,149,970200,13149970200,9702,Census Tract 9702,G5020,S,238838200,3551112,+33.3777340,-085.1546145
13,149,970300,13149970300,9703,Census Tract 9703,G5020,S,297832615,4353947,+33.2405489,-085.1742254
13,073,030202,13073030202,302.02,Census Tract 302.02,G5020,S,2525762,0,+33.5009150,-082.1005648
13,073,030203,13073030203,302.03,Census Tract 302.03,G5020,S,6903606,77589,+33.4968864,-082.1229093
13,073,030603,13073030603,306.03,Census Tract 306.03,G5020,S,4658158,44123,+33.5204220,-082.1011790
13,035,150300,13035150300,1503,Census Tract 1503,G5020,S,153274396,2487778,+33.2592725,-084.0482745
13,121,007500,13121007500,75,Census Tract 75,G5020,S,3323230,2277,+33.6949069,-084.4128960
13,051,004209,13051004209,42.09,Census Tract 42.09,G5020,S,4103905,536222,+31.9726964,-081.1265520
13,063,040307,13063040307,403.07,Census Tract 403.07,G5020,S,3064794,32418,+33.5988500,-084.3624905
13,255,160201,13255160201,1602.01,Census Tract 1602.01,G5020,S,60781881,829239,+33.2873792,-084.1575317
13,255,160102,13255160102,1601.02,Census Tract 1601.02,G5020,S,20497104,325040,+33.3310310,-084.2678573
13,255,160402,13255160402,1604.02,Census Tract 1604.02,G5020,S,5572471,28873,+33.2681651,-084.2781386
13,255,160401,13255160401,1604.01,Census Tract 1604.01,G5020,S,5983434,9126,+33.2860324,-084.2746408
13,255,160701,13255160701,1607.01,Census Tract 1607.01,G5020,S,5884472,13875,+33.2376512,-084.2963822
13,255,161202,13255161202,1612.02,Census Tract 1612.02,G5020,S,14131232,128617,+33.2228814,-084.2647660
13,255,160101,13255160101,1601.01,Census Tract 1601.01,G5020,S,46911718,340645,+33.3313967,-084.3395059
13,255,161201,13255161201,1612.01,Census Tract 1612.01,G5020,S,21156780,553231,+33.2055811,-084.3078674
13,255,160702,13255160702,1607.02,Census Tract 1607.02,G5020,S,25271461,346621,+33.2216964,-084.3495592
13,255,160202,13255160202,1602.02,Census Tract 1602.02,G5020,S,27268883,1621244,+33.3113473,-084.2113112
13,013,180206,13013180206,1802.06,Census Tract 1802.06,G5020,S,6993749,40117,+34.0200470,-083.7160751
13,175,951001,13175951001,9510.01,Census Tract 9510.01,G5020,S,290436440,5400643,+32.4760270,-082.7585746
13,175,951002,13175951002,9510.02,Census Tract 9510.02,G5020,S,34246429,1380179,+32.5388088,-082.8612007
13,113,140410,13113140410,1404.10,Census Tract 1404.10,G5020,S,12862240,263991,+33.4487500,-084.4185550
13,151,070405,13151070405,704.05,Census Tract 704.05,G5020,S,19958236,121402,+33.3635966,-084.0845638
13,113,140103,13113140103,1401.03,Census Tract 1401.03,G5020,S,13596859,355548,+33.5161745,-084.5281585
13,151,070406,13151070406,704.06,Census Tract 704.06,G5020,S,16212709,235916,+33.3487559,-084.0679498
13,089,023433,13089023433,234.33,Census Tract 234.33,G5020,S,11864534,49096,+33.6664598,-084.1398552
13,089,023434,13089023434,234.34,Census Tract 234.34,G5020,S,15111682,245662,+33.6463878,-084.1064814
13,089,021821,13089021821,218.21,Census Tract 218.21,G5020,S,3480499,30274,+33.8663273,-084.2275178
13,089,023445,13089023445,234.45,Census Tract 234.45,G5020,S,4522347,6042,+33.7057512,-084.2368805
13,089,021224,13089021224,212.24,Census Tract 212.24,G5020,S,2219183,5766,+33.9286262,-084.3013919
13,089,023448,13089023448,234.48,Census Tract 234.48,G5020,S,3875873,50160,+33.7002546,-084.2129485
13,089,021230,13089021230,212.30,Census Tract 212.30,G5020,S,2491859,0,+33.9288336,-084.3427655
13,089,021916,13089021916,219.16,Census Tract 219.16,G5020,S,1593316,43791,+33.7920557,-084.2125882
13,089,023215,13089023215,232.15,Census Tract 232.15,G5020,S,3393293,14482,+33.7584362,-084.2093785
13,089,021608,13089021608,216.08,Census Tract 216.08,G5020,S,1898265,57368,+33.8535847,-084.2883863
13,089,021710,13089021710,217.10,Census Tract 217.10,G5020,S,2803460,16724,+33.8627454,-084.2605276
13,089,021820,13089021820,218.20,Census Tract 218.20,G5020,S,1540540,60012,+33.8555465,-084.2509865
13,089,021915,13089021915,219.15,Census Tract 219.15,G5020,S,16303573,1603440,+33.8059400,-084.1476178
13,089,021824,13089021824,218.24,Census Tract 218.24,G5020,S,2465002,0,+33.8443272,-084.2067887
13,089,021220,13089021220,212.20,Census Tract 212.20,G5020,S,2503689,0,+33.9090744,-084.3169367
13,089,021225,13089021225,212.25,Census Tract 212.25,G5020,S,572116,0,+33.9238397,-084.3111749
13,089,021815,13089021815,218.15,Census Tract 218.15,G5020,S,908992,2602,+33.8959662,-084.2322350
13,089,022013,13089022013,220.13,Census Tract 220.13,G5020,S,1028997,12190,+33.8209358,-084.2350392
13,089,021227,13089021227,212.27,Census Tract 212.27,G5020,S,2372894,0,+33.9301315,-084.3258618
13,089,022405,13089022405,224.05,Census Tract 224.05,G5020,S,1439433,77251,+33.7972147,-084.3141773
13,089,021506,13089021506,215.06,Census Tract 215.06,G5020,S,1852382,11278,+33.8120393,-084.3131183
13,089,021309,13089021309,213.09,Census Tract 213.09,G5020,S,1138392,0,+33.8994517,-084.2637412
13,089,021822,13089021822,218.22,Census Tract 218.22,G5020,S,5017260,90338,+33.8647891,-084.2102306
13,089,021917,13089021917,219.17,Census Tract 219.17,G5020,S,1819606,2792,+33.7941119,-084.2012445
13,089,023324,13089023324,233.24,Census Tract 233.24,G5020,S,3245708,171321,+33.7701731,-084.1499860
13,089,023332,13089023332,233.32,Census Tract 233.32,G5020,S,2172910,0,+33.7474672,-084.1597647
13,089,022011,13089022011,220.11,Census Tract 220.11,G5020,S,1380357,8855,+33.8015697,-084.2311428
13,089,022012,13089022012,220.12,Census Tract 220.12,G5020,S,883012,0,+33.8010192,-084.2422232
13,089,021104,13089021104,211.04,Census Tract 211.04,G5020,S,1175667,0,+33.8623505,-084.3434063
13,089,021228,13089021228,212.28,Census Tract 212.28,G5020,S,2609101,40292,+33.9571795,-084.3165780
13,089,021310,13089021310,213.10,Census Tract 213.10,G5020,S,3246547,0,+33.9058056,-084.2548256
13,089,021606,13089021606,216.06,Census Tract 216.06,G5020,S,2633437,0,+33.8265115,-084.3142789
13,089,021223,13089021223,212.23,Census Tract 212.23,G5020,S,731887,0,+33.9403169,-084.3337899
13,089,023321,13089023321,233.21,Census Tract 233.21,G5020,S,1007050,1478,+33.7076675,-084.1429973
13,089,021226,13089021226,212.26,Census Tract 212.26,G5020,S,1302967,0,+33.9213993,-084.3328435
13,089,021221,13089021221,212.21,Census Tract 212.21,G5020,S,1769855,11215,+33.8973224,-084.3274733
13,089,021712,13089021712,217.12,Census Tract 217.12,G5020,S,2382032,0,+33.8750335,-084.2609133
13,089,021418,13089021418,214.18,Census Tract 214.18,G5020,S,463887,0,+33.8503343,-084.3169899
13,089,021421,13089021421,214.21,Census Tract 214.21,G5020,S,633672,0,+33.8535545,-084.3219217
13,089,021419,13089021419,214.19,Census Tract 214.19,G5020,S,617431,19744,+33.8449479,-084.3198514
13,089,022015,13089022015,220.15,Census Tract 220.15,G5020,S,1587332,23318,+33.8043342,-084.2231237
13,089,021229,13089021229,212.29,Census Tract 212.29,G5020,S,2981670,9856,+33.9578887,-084.3342689
13,089,022205,13089022205,222.05,Census Tract 222.05,G5020,S,2009795,0,+33.8090895,-084.2642166
13,089,022206,13089022206,222.06,Census Tract 222.06,G5020,S,2119752,0,+33.7994812,-084.2731826
13,089,023444,13089023444,234.44,Census Tract 234.44,G5020,S,15148263,134230,+33.6598420,-084.3294527
13,089,021708,13089021708,217.08,Census Tract 217.08,G5020,S,4458804,12335,+33.8363182,-084.2528317
13,089,023442,13089023442,234.42,Census Tract 234.42,G5020,S,3745865,7498,+33.6950663,-084.1887299
13,089,021505,13089021505,215.05,Census Tract 215.05,G5020,S,1842442,29663,+33.8093253,-084.3268623
13,089,023701,13089023701,237.01,Census Tract 237.01,G5020,S,2669961,1516,+33.7389553,-084.3213082
13,089,020901,13089020901,209.01,Census Tract 209.01,G5020,S,2502874,0,+33.7407867,-084.3407568
13,089,023437,13089023437,234.37,Census Tract 234.37,G5020,S,10107890,115956,+33.6478783,-084.2277435
13,089,021609,13089021609,216.09,Census Tract 216.09,G5020,S,1747330,0,+33.8442926,-084.3000775
13,089,021709,13089021709,217.09,Census Tract 217.09,G5020,S,2370214,23798,+33.8643476,-084.2791163
13,089,021222,13089021222,212.22,Census Tract 212.22,G5020,S,3020898,3273,+33.8936070,-084.3167929
13,089,023441,13089023441,234.41,Census Tract 234.41,G5020,S,5803672,18032,+33.6742646,-084.1874224
13,089,021711,13089021711,217.11,Census Tract 217.11,G5020,S,2703129,0,+33.8849209,-084.2591453
13,089,023216,13089023216,232.16,Census Tract 232.16,G5020,S,3850844,6550,+33.7361913,-084.2032192
13,089,023318,13089023318,233.18,Census Tract 233.18,G5020,S,7491525,515046,+33.7259207,-084.0782643
13,089,023218,13089023218,232.18,Census Tract 232.18,G5020,S,1029001,0,+33.7550136,-084.1925144
13,089,023430,13089023430,234.30,Census Tract 234.30,G5020,S,1886876,24301,+33.6955458,-084.1575165
13,089,022501,13089022501,225.01,Census Tract 225.01,G5020,S,1280522,0,+33.7714257,-084.3039713
13,089,022014,13089022014,220.14,Census Tract 220.14,G5020,S,699176,0,+33.8156808,-084.2405396
13,089,023319,13089023319,233.19,Census Tract 233.19,G5020,S,3558993,31861,+33.7165726,-084.1608847
13,089,020902,13089020902,209.02,Census Tract 209.02,G5020,S,1835644,0,+33.7307788,-084.3317563
13,089,023702,13089023702,237.02,Census Tract 237.02,G5020,S,2151054,9682,+33.7259780,-084.3117989
13,089,022601,13089022601,226.01,Census Tract 226.01,G5020,S,2138019,2179,+33.7816086,-084.2942725
13,089,023429,13089023429,234.29,Census Tract 234.29,G5020,S,4207312,185744,+33.6975827,-084.1329043
13,089,023446,13089023446,234.46,Census Tract 234.46,G5020,S,2814775,33296,+33.7076582,-084.2601098
13,089,023443,13089023443,234.43,Census Tract 234.43,G5020,S,7807372,88732,+33.6646874,-084.3102617
13,089,021420,13089021420,214.20,Census Tract 214.20,G5020,S,332469,0,+33.8486575,-084.3264832
13,089,021707,13089021707,217.07,Census Tract 217.07,G5020,S,2688297,0,+33.8279825,-084.2782581
13,089,022304,13089022304,223.04,Census Tract 223.04,G5020,S,1878333,0,+33.7974819,-084.3005964
13,089,022303,13089022303,223.03,Census Tract 223.03,G5020,S,2441485,0,+33.7979646,-084.2881324
13,089,023439,13089023439,234.39,Census Tract 234.39,G5020,S,2763279,52043,+33.6886843,-084.2597211
13,089,021818,13089021818,218.18,Census Tract 218.18,G5020,S,4219593,0,+33.8385851,-084.2249720
13,089,023220,13089023220,232.20,Census Tract 232.20,G5020,S,3820384,51074,+33.7711165,-084.2021685
13,089,023431,13089023431,234.31,Census Tract 234.31,G5020,S,1518542,7900,+33.6962308,-084.1684952
13,089,023222,13089023222,232.22,Census Tract 232.22,G5020,S,2313514,41953,+33.7759491,-084.1885328
13,089,022404,13089022404,224.04,Census Tract 224.04,G5020,S,1713289,14160,+33.7993609,-084.3296665
13,089,021817,13089021817,218.17,Census Tract 218.17,G5020,S,2094927,6565,+33.8283160,-084.2163153
13,089,022502,13089022502,225.02,Census Tract 225.02,G5020,S,1569021,0,+33.7799735,-084.3067147
13,089,022602,13089022602,226.02,Census Tract 226.02,G5020,S,980551,0,+33.7815666,-084.2846595
13,131,950600,13131950600,9506,Census Tract 9506,G5020,S,355942802,4429378,+30.7442597,-084.2276040
13,131,950300,13131950300,9503,Census Tract 9503,G5020,S,68568315,980862,+30.9203520,-084.2448134
13,131,950200,13131950200,9502,Census Tract 9502,G5020,S,217841797,1863911,+30.8874448,-084.3172837
13,131,950100,13131950100,9501,Census Tract 9501,G5020,S,258265848,3240172,+31.0292943,-084.2438681
13,017,960300,13017960300,9603,Census Tract 9603,G5020,S,28973847,417091,+31.7258594,-083.3033334
13,297,110602,13297110602,1106.02,Census Tract 1106.02,G5020,S,89184302,1494079,+33.7181055,-083.7955606
13,297,110505,13297110505,1105.05,Census Tract 1105.05,G5020,S,23253531,58072,+33.8678328,-083.8441880
13,297,110508,13297110508,1105.08,Census Tract 1105.08,G5020,S,22057962,245608,+33.8113353,-083.8447379
13,297,110603,13297110603,1106.03,Census Tract 1106.03,G5020,S,30078199,233429,+33.7450647,-083.8769194
13,297,110506,13297110506,1105.06,Census Tract 1105.06,G5020,S,34047306,352361,+33.7902760,-083.9374310
13,297,110601,13297110601,1106.01,Census Tract 1106.01,G5020,S,36654055,216511,+33.7788689,-083.8087537
13,143,010301,13143010301,103.01,Census Tract 103.01,G5020,S,71891483,269351,+33.7809921,-085.0893166
13,031,110602,13031110602,1106.02,Census Tract 1106.02,G5020,S,138419473,2471366,+32.4968689,-081.6486527
13,095,010401,13095010401,104.01,Census Tract 104.01,G5020,S,18641371,178827,+31.6059683,-084.2556070
13,199,970501,13199970501,9705.01,Census Tract 9705.01,G5020,S,135383555,1250340,+32.9182434,-084.6088966
13,199,970502,13199970502,9705.02,Census Tract 9705.02,G5020,S,14110669,166480,+32.8521917,-084.6206855
13,199,970802,13199970802,9708.02,Census Tract 9708.02,G5020,S,174643717,577006,+33.0129269,-084.7757220
13,199,970702,13199970702,9707.02,Census Tract 9707.02,G5020,S,336621388,3681643,+33.1502212,-084.6114805
13,199,970801,13199970801,9708.01,Census Tract 9708.01,G5020,S,228949006,3172981,+33.0292666,-084.6670579
13,199,970701,13199970701,9707.01,Census Tract 9707.01,G5020,S,178329307,229633,+33.1459758,-084.7890625
13,185,011000,13185011000,110,Census Tract 110,G5020,S,2580265,0,+30.8398425,-083.2726419
13,161,960300,13161960300,9603,Census Tract 9603,G5020,S,373436687,4560724,+31.7528308,-082.7259154
13,205,090401,13205090401,904.01,Census Tract 904.01,G5020,S,90381940,122408,+31.2282434,-084.1151516
13,205,090402,13205090402,904.02,Census Tract 904.02,G5020,S,157225705,176056,+31.2295801,-084.2791635
13,205,090502,13205090502,905.02,Census Tract 905.02,G5020,S,365372704,493041,+31.1443051,-084.3409818
13,205,090501,13205090501,905.01,Census Tract 905.01,G5020,S,35806097,434557,+31.1309545,-084.1653487
13,095,000200,13095000200,2,Census Tract 2,G5020,S,4852156,97528,+31.5784225,-084.1295184
13,213,010401,13213010401,104.01,Census Tract 104.01,G5020,S,9304152,21491,+34.7606063,-084.7732435
13,213,010402,13213010402,104.02,Census Tract 104.02,G5020,S,18265541,2918,+34.7806456,-084.7972702
13,087,970100,13087970100,9701,Census Tract 9701,G5020,S,411119608,3215478,+30.9420888,-084.4511135
13,087,970200,13087970200,9702,Census Tract 9702,G5020,S,442402269,36414959,+30.9466551,-084.6714011
13,087,970700,13087970700,9707,Census Tract 9707,G5020,S,278520741,20077380,+30.7605711,-084.6747947
13,087,970800,13087970800,9708,Census Tract 9708,G5020,S,233928126,629909,+30.7529054,-084.4779499
13,087,970600,13087970600,9706,Census Tract 9706,G5020,S,38265279,822555,+30.8606785,-084.5282124
13,087,970400,13087970400,9704,Census Tract 9704,G5020,S,31534817,577815,+30.9249985,-084.5181350
13,051,010102,13051010102,101.02,Census Tract 101.02,G5020,S,8517233,1716882,+32.0233240,-081.0518570
13,067,030104,13067030104,301.04,Census Tract 301.04,G5020,S,4037202,6800,+34.0724573,-084.6666857
13,143,010100,13143010100,101,Census Tract 101,G5020,S,160571813,1032031,+33.8634677,-085.1299731
13,143,010201,13143010201,102.01,Census Tract 102.01,G5020,S,39717895,36550,+33.7618350,-085.2879368
13,161,960101,13161960101,9601.01,Census Tract 9601.01,G5020,S,161876588,933216,+31.7657731,-082.5748760
13,143,010304,13143010304,103.04,Census Tract 103.04,G5020,S,69910226,437671,+33.7458190,-085.2013943
13,161,960102,13161960102,9601.02,Census Tract 9601.02,G5020,S,173356084,3105747,+31.8978384,-082.4989834
13,143,010202,13143010202,102.02,Census Tract 102.02,G5020,S,202566627,468418,+33.8403821,-085.2959003
13,161,960201,13161960201,9602.01,Census Tract 9602.01,G5020,S,90751547,1374316,+31.8573221,-082.6594917
13,161,960202,13161960202,9602.02,Census Tract 9602.02,G5020,S,57654986,1626963,+31.9145660,-082.5915708
13,143,010402,13143010402,104.02,Census Tract 104.02,G5020,S,57160026,157807,+33.7044466,-085.1706704
13,143,010401,13143010401,104.01,Census Tract 104.01,G5020,S,87769358,57023,+33.7013107,-085.2849091
13,143,010303,13143010303,103.03,Census Tract 103.03,G5020,S,41217164,157680,+33.7735826,-085.1660561
13,211,010301,13211010301,103.01,Census Tract 103.01,G5020,S,99217592,1120650,+33.5986957,-083.4994346
13,211,010302,13211010302,103.02,Census Tract 103.02,G5020,S,95916881,1678217,+33.5853620,-083.4361218
13,177,020403,13177020403,204.03,Census Tract 204.03,G5020,S,34267515,0,+31.6382136,-084.2490488
13,067,030405,13067030405,304.05,Census Tract 304.05,G5020,S,4004929,0,+33.9369618,-084.4922623
13,279,970600,13279970600,9706,Census Tract 9706,G5020,S,363832056,9253501,+32.0155837,-082.3447063
13,253,200200,13253200200,2002,Census Tract 2002,G5020,S,58396628,209797,+31.0064296,-084.8627237
13,253,200100,13253200100,2001,Census Tract 2001,G5020,S,253331943,15490332,+30.9190927,-084.7868371
